critic_name,top_critic,publisher_name,total_reviews,agreement_rate,big_movie_agreement_rate,fresh_rate,tier
Khari J. Sampson,False,Gwinnett Daily Post (GA),38,0.7631578947368421,,0.8421052631578947,Reliable
Khushi Jain,False,Film Ireland Magazine,5,0.8,,0.8,newcomer
Kieron Moore,False,Starburst,33,0.7812,,0.8788,established
Kiko Martinez,False,San Antonio Current,426,0.8004694835680751,,0.6549295774647887,Reliable
Kiko Vega,False,Espinof,62,0.6612903225806451,,0.8709677419354839,Average
Killian Faith-Kelly,False,GQ Magazine [UK],6,0.6667,,0.8333,newcomer
Kim Hughes,True,,100,0.8298,1.0,0.88,veteran
Kim Linekin,False,eye WEEKLY,109,0.6330275229357798,,0.46788990825688076,Mild Contrarian
Kim Morgan,False,Reel.com,73,0.6986301369863014,,0.4520547945205479,Average
Kim Newman,False,Empire Magazine,100,0.73,0.8462,0.82,veteran
Kim Voynar,False,Cinematical,108,0.8055555555555556,,0.7592592592592593,Reliable
Kim Williamson,False,Boxoffice Magazine,120,0.6583333333333333,,0.5666666666666667,Average
Kimber Myers,True,Los Angeles Times,151,0.7350993377483444,,0.44370860927152317,Average
Kimberley Elizabeth,False,Nightmare on Film Street,61,0.7213114754098361,,0.7377049180327869,Average
Kimberley Jones,False,Austin Chronicle,888,0.795045045045045,,0.5563063063063063,Reliable
Kimberly Gadette,False,LivePDX,51,0.7647058823529411,,0.43137254901960786,Reliable
Kimberly Leszak,False,Fangoria,5,0.6,,1.0,newcomer
Kimberly Pierce,False,Geek Girl Authority,111,0.7297297297297297,,0.6486486486486487,Average
Kip Mooney,True,,100,0.8333,0.8846,0.84,veteran
Kirk Baird,False,Toledo Blade,343,0.760932944606414,,0.6763848396501457,Reliable
Kirk Honeycutt,True,Hollywood Reporter,1371,0.7024070021881839,,0.5237053245805982,Average
Kirsten Acuna,False,Insider,69,0.8115942028985508,,0.855072463768116,Reliable
Kit Bowen,False,Hollywood.com,595,0.6991596638655462,,0.5663865546218487,Average
Kit Stone,True,,37,0.8333,0.8333,0.9459,established
KJ Doughton,False,Nitrate Online,42,0.7857142857142857,,0.6428571428571429,Reliable
KJB,False,IGN Movies,60,0.7666666666666667,,0.6,Reliable
Kofi Outlaw,False,Screen Rant,225,0.7155555555555555,,0.7555555555555555,Average
Kong Rithdee,False,Bangkok Post,198,0.7929292929292929,,0.7676767676767676,Reliable
Korey Coleman,False,Double Toasted,226,0.8539823008849557,,0.5176991150442478,Bellwether
Kristal Cooper,False,We Got This Covered,72,0.7361111111111112,,0.5555555555555556,Average
Kristen Baldwin,True,,8,0.875,,0.875,newcomer
Kristen Lopez,True,,100,0.74,0.7347,0.71,veteran
Kristen Maldonado,True,,100,0.7475,0.6,0.7,veteran
Kristen Page-Kirby,True,Washington Post,25,0.68,,0.52,Average
Kristen Yoonsoo Kim,True,Village Voice,29,0.7586206896551724,,0.27586206896551724,Reliable
Kristi Turnquist,True,,25,0.875,,0.76,newcomer
Kristian Harloff,False,Schmoes Know,435,0.8160919540229885,,0.6689655172413793,Reliable
Kristian M. Lin,False,Fort Worth Weekly,488,0.8176229508196722,,0.7622950819672131,Reliable
Kristin Tillotson,True,Minneapolis Star Tribune,95,0.8421052631578947,,0.7157894736842105,Reliable
Kristy Puchko,False,CBR,113,0.6902654867256637,,0.49557522123893805,Average
Kristy Strouse,True,,100,0.8706,,0.97,veteran
Krithika,False,MovieJawn,7,0.7143,,0.7143,newcomer
Kshitij Rawat,True,,100,0.7938,0.75,0.66,veteran
Kt Schaefer,False,Substream Magazine,60,0.8,,0.8,Reliable
Kurt Dahlke,False,Apollo Guide,57,0.7543859649122807,,0.5087719298245614,Reliable
Kurt Halfyard,False,ScreenAnarchy,80,0.8421,1.0,0.95,established
Kurt Loder,False,MTV,542,0.7343173431734318,,0.5553505535055351,Average
Kyle Amato,True,,57,0.807,0.7333,0.6491,established
Kyle Anderson,True,Entertainment Weekly,34,0.7058823529411765,,0.35294117647058826,Average
Kyle Foley,False,But Why Tho?,7,0.8333,,1.0,newcomer
Kyle Kizu,False,MovieMinis,24,0.9583333333333334,,0.875,Bellwether
Kyle Mullin,False,Under the Radar,22,0.7273,,0.7727,newcomer
Kyle Pinion,True,,100,0.78,0.8636,0.75,veteran
Kyle Smith,False,National Review,228,0.5964912280701754,,0.5263157894736842,Mild Contrarian
Kyle Turner,False,New York Times,100,0.6122,,0.54,veteran
Kyle Wilson,False,The Lamplight Review,29,0.7241379310344828,,0.6206896551724138,Average
Kylie Cheung,False,Salon.com,10,0.9,,0.9,newcomer
Kylie Northover,False,Sydney Morning Herald,9,1.0,,0.8889,newcomer
Lachmi Deb Roy,False,Firstpost,100,0.6341,0.7778,0.79,veteran
Lacy Baugher,True,,11,1.0,,0.8182,newcomer
Lady Jenevia,True,,51,0.82,0.7083,0.8431,established
Lael Loewenstein,True,Variety,68,0.6323529411764706,,0.5882352941176471,Mild Contrarian
Laine Ewen,False,Premiere Magazine,28,0.75,,0.32142857142857145,Average
Lakshana N Palat,False,Gulf News (UAE),8,0.875,,0.5,newcomer
Lalo Ortega,False,Cine Premiere,32,0.7812,0.8333,0.6875,established
Lance Goldenberg,False,"Weekly Planet (Tampa, FL)",29,0.896551724137931,,0.6896551724137931,Bellwether
Landon Palmer,False,Film School Rejects,38,0.8947368421052632,,0.7894736842105263,Bellwether
Lane Mills,False,InSession Film,21,0.7619,1.0,0.5714,newcomer
LaNeysha Campbell,False,But Why Tho?,32,0.6452,,0.9375,established
Lanre Bakare,True,Guardian,20,0.85,,0.85,Reliable
Lapacazo Sandoval,False,New York Amsterdam News,73,0.8356164383561644,,0.9863013698630136,Reliable
Laremy Legel,True,Film.com,278,0.7158273381294964,,0.5935251798561151,Average
Larry Carroll,False,FilmStew.com,94,0.648936170212766,,0.5531914893617021,Mild Contrarian
Larry Fried,False,POV Magazine,20,0.8125,,0.85,newcomer
Larry Ratliff,False,San Antonio Express-News,512,0.74609375,,0.599609375,Average
Larry Vitacco,False,Philadelphia Gay News,46,0.7608695652173914,,0.6739130434782609,Reliable
Larushka Ivan-Zadeh,True,,100,0.8776,0.8333,0.72,veteran
Laslo Rojas Contreras,False,Cinencuentro,8,1.0,,1.0,newcomer
Latoya Austin,True,,72,0.8676,1.0,0.9861,established
Laura Bushell,True,BBC.com,43,0.8372093023255814,,0.6744186046511628,Reliable
Laura Clifford,False,Reeling Reviews,3953,0.8024285352896534,,0.7019984821654439,Reliable
Laura Delaney,False,RTÉ (Ireland),69,0.8405797101449275,,0.6956521739130435,Reliable
Laura DeMarco,False,Cleveland Plain Dealer,73,0.821917808219178,,0.9726027397260274,Reliable
Laura Hiros,False,Rincón de cine,138,0.6739130434782609,,0.8188405797101449,Average
Laura Kelly,False,South Florida Sun-Sentinel,216,0.7268518518518519,,0.5694444444444444,Average
Laura Kern,False,Film Comment Magazine,48,0.75,,0.7708333333333334,Average
Laura Miller,False,Slate,32,0.5,,0.4688,established
Laura Moreno,False,Bay Area Reporter,13,0.9091,,0.9231,newcomer
Laura N. Vitali,False,EscribiendoCine,19,0.6875,,0.7895,newcomer
Laura Nowak,False,TV Fanatic,11,0.3333,,1.0,newcomer
Laura Pérez,False,Fotogramas,50,0.8889,0.5,0.94,established
Laura Sinagra,True,Village Voice,99,0.696969696969697,,0.2727272727272727,Average
Laura Sirikul,True,,31,0.8387,,0.8065,established
Laura Stott,False,The Sun (UK),40,0.85,0.8,0.75,established
Lauren Bradshaw,False,Cloture Club,31,0.8709677419354839,,0.8387096774193549,Bellwether
Lauren Chval,False,AV Club,59,0.7288,,0.5763,established
Lauren Humphries-Brooks,False,We Got This Covered,25,0.64,,0.64,Mild Contrarian
Lauren LaMagna,False,Next Best Picture,58,0.7895,0.75,0.9138,established
Lauren Terry,False,Willamette Week,28,0.8571428571428571,,0.75,Bellwether
Lauren Veneziani,False,WBAL-TV,94,0.7021276595744681,,0.9042553191489362,Average
Lauren Wissot,False,Slant Magazine,70,0.6615,,0.6286,established
Laurence Boyce,True,,100,0.8488,,0.86,veteran
Laurence Phelan,True,Independent (UK),28,0.8928571428571429,,0.8571428571428571,Bellwether
Lawrence O'Toole,False,Maclean's Magazine,32,0.71875,,0.71875,Average
Lawrence Terenzi,True,Mr. Showbiz,38,0.7631578947368421,,0.47368421052631576,Reliable
Lawrence Toppman,False,Charlotte Observer,1689,0.7193605683836589,,0.5630550621669627,Average
Lawrence Van Gelder,True,New York Times,87,0.7931034482758621,,0.39080459770114945,Reliable
Lea Palmieri,False,Decider,29,0.6896551724137931,,0.8275862068965517,Average
Leaf Arbuthnot,False,Guardian,18,0.8,1.0,0.6111,newcomer
Leah Churner,False,Austin Chronicle,23,0.6086956521739131,,0.391304347826087,Mild Contrarian
Leah Greenblatt,True,Entertainment Weekly,411,0.8004866180048662,,0.8345498783454988,Reliable
Leah McLaren,True,Globe and Mail,33,0.8484848484848485,,0.42424242424242425,Reliable
Leah Pickett,True,Chicago Reader,155,0.7741935483870968,,0.567741935483871,Reliable
Leah Rozen,True,TheWrap,64,0.75,,0.5,Average
Leah Schnelbach,True,,18,0.8333,1.0,1.0,newcomer
Leah Sydney,False,Showbiz 411,53,0.7924528301886793,,0.9433962264150944,Reliable
Leba Hertz,True,San Francisco Chronicle,51,0.8431372549019608,,0.8627450980392157,Reliable
Lee Cassanell,False,CineVue,51,0.7254901960784313,,0.7647058823529411,Average
Lee Jutton,False,Film Inquiry,102,0.8235294117647058,,0.7352941176470589,Reliable
Lee Marshall,False,Screen International,100,0.8475,,0.86,veteran
Lee McCoy,True,,100,0.7576,0.7647,0.82,veteran
Lee Zumpe,True,,100,0.866,0.8667,0.79,veteran
Leigh Johnson,False,Hollywood.com,64,0.734375,,0.5625,Average
Leigh Monson,False,Substream Magazine,137,0.7445255474452555,,0.5547445255474452,Average
Leigh Paatsch,False,Daily Telegraph (Australia),43,0.7674418604651163,,0.5348837209302325,Reliable
Leigh Singer,False,Film4,52,0.7884615384615384,,0.5576923076923077,Reliable
Lena Wilson,False,New York Times,100,0.6701,,0.58,veteran
Lenika Cruz,True,The Atlantic,23,0.8260869565217391,,0.4782608695652174,Reliable
Leo Goldsmith,False,Not Coming to a Theater Near You,131,0.8015267175572519,,0.9465648854961832,Reliable
Leo Robson,True,Financial Times,78,0.6923076923076923,,0.6153846153846154,Average
Leona Laurie,False,Geek Girl Authority,52,0.7115384615384616,,0.5192307692307693,Average
Leonard Klady,True,Variety,99,0.6464646464646465,,0.6565656565656566,Mild Contrarian
Leonard Maltin,False,leonardmaltin.com,901,0.7713651498335183,,0.7524972253052165,Reliable
Leonard Schwarz,False,Palo Alto Weekly,153,0.6209150326797386,,0.32679738562091504,Mild Contrarian
Leonardo D'Esposito,False,La Nación (Argentina),8,0.8333,,0.875,newcomer
Leonardo Faierman,False,Black Girl Nerds,24,0.875,,0.8333333333333334,Bellwether
Leonardo Garcia Tsao,False,La Jornada,83,0.6626506024096386,,0.5662650602409639,Average
Leonie Cooper,False,NME (New Musical Express),19,0.8947,,0.8421,newcomer
Les Wright,False,culturevulture.net,105,0.7904761904761904,,0.7523809523809524,Reliable
Lesley Coffin,False,The Mary Sue,37,0.7837837837837838,,0.4594594594594595,Reliable
Leslie Camhi,True,Village Voice,39,0.8717948717948718,,0.6410256410256411,Bellwether
Leslie Combemale,False,Cinema Siren (YouTube),23,0.7391304347826086,,0.8695652173913043,Average
Leslie Felperin,False,Sight and Sound,23,0.6521739130434783,,0.782608695652174,Average
Leslie Gornstein,False,E! Online,25,0.84,,0.52,Reliable
Leslie Katz,False,culturevulture.net,30,0.8333333333333334,,0.7666666666666667,Reliable
Leslie Rigoulot,False,Film Scouts,62,0.7580645161290323,,0.6451612903225806,Reliable
Leslie Stonebraker,False,New York Press,45,0.6444444444444445,,0.5555555555555556,Mild Contrarian
Lewis Bazley,False,Sky Cinema,37,0.5675675675675675,,0.918918918918919,Mild Contrarian
Lewis Beale,False,Film Journal International,153,0.6666666666666666,,0.5686274509803921,Average
Lewis Knight,False,Daily Mirror (UK),76,0.881578947368421,,0.9078947368421053,Bellwether
Lewis Porteous,False,The Skinny,28,0.6428571428571429,,0.6428571428571429,Mild Contrarian
Lex Briscuso,True,,100,0.8485,0.75,0.87,veteran
Lex Pryor,False,The Ringer,8,1.0,,1.0,newcomer
Lexi Feinberg,False,CinemaBlend,124,0.7016129032258065,,0.5967741935483871,Average
Li Lai,False,Mediaversity Reviews,113,0.7433628318584071,,0.6902654867256637,Average
Liam Hanlon,False,Film Ireland Magazine,32,0.9,,0.8438,established
Liam Lacey,True,Globe and Mail,1510,0.7708609271523179,,0.428476821192053,Reliable
Liam Maguren,False,Flicks.co.nz,186,0.7849462365591398,,0.7526881720430108,Reliable
Liam Mathews,False,TV Guide,12,0.75,,1.0,newcomer
Lili Loofbourow,True,,39,0.8205,,0.7692,established
Lily Moayeri,False,Under the Radar,5,0.8,,0.8,newcomer
Limara Salt,True,Little White Lies,28,0.8214285714285714,,0.5714285714285714,Reliable
Linda and Al Lerner,False,Movies and Shakers,400,0.855,,0.7875,Bellwether
Linda Barnard,True,Toronto Star,651,0.8064516129032258,,0.5284178187403994,Reliable
Linda Cook,False,"Quad City Times (Davenport, IA)",2496,0.7752403846153846,,0.6830929487179487,Reliable
Linda Holmes,True,,100,0.899,0.9375,0.86,veteran
Linda Marric,False,The Jewish Chronicle,57,0.7368421052631579,,0.8596491228070176,Average
Linda Stasi,True,New York Post,27,0.6296296296296297,,0.5925925925925926,Mild Contrarian
Lindsay Press,False,Culturess,31,0.8387,,0.4839,established
Lindsay Pugh,False,Woman in Revolt,45,0.9111111111111111,,0.9333333333333333,Bellwether
Lindsey Bahr,True,Associated Press,270,0.8444444444444444,,0.6814814814814815,Reliable
Lindsey Romain,True,,56,0.8393,0.3333,0.8393,established
Lindy West,False,"The Stranger (Seattle, WA)",59,0.711864406779661,,0.5254237288135594,Average
Lisa Alspector,True,Chicago Reader,200,0.695,,0.51,Average
Lisa Ann Cockrel,False,Christianity Today,60,0.6666666666666666,,0.6166666666666667,Average
Lisa Giles-Keddie,False,Real.com,256,0.69140625,,0.86328125,Average
Lisa Jensen,False,Good Times Santa Cruz,168,0.8095238095238095,,0.7559523809523809,Reliable
Lisa Johnson Mandell,True,,100,0.7041,0.7436,0.79,veteran
Lisa Kennedy,True,Denver Post,1249,0.7574059247397918,,0.755004003202562,Reliable
Lisa Nesselson,True,Variety,76,0.7368421052631579,,0.75,Average
Lisa Nystrom,False,FILMINK (Australia),56,0.7692,,0.6964,established
Lisa Rose,True,Newark Star-Ledger,467,0.7580299785867237,,0.3875802997858672,Reliable
Lisa Rosman,False,Signature,131,0.7480916030534351,,0.7022900763358778,Average
Lisa Schwarzbaum,True,Entertainment Weekly,2153,0.7923827217835578,,0.6209939619136089,Reliable
Lisa Trifone,True,,100,0.84,0.7273,0.86,veteran
Lisa Tsering,True,Hollywood Reporter,28,0.7142857142857143,,0.7142857142857143,Average
Lisa Twang,False,The New Paper (Singapore),23,0.6521739130434783,,0.7391304347826086,Average
Lisa Wright,False,NME (New Musical Express),6,1.0,,1.0,newcomer
Liselotte Vanophem,False,Geek Vibes Nation,43,0.8158,0.5,0.8837,established
Lissete Lanuza Sáenz,True,,70,0.7424,,0.8143,established
Liz Beardsworth,False,Empire Magazine,78,0.8461538461538461,,0.7435897435897436,Reliable
Liz Braun,False,Jam! Movies,1376,0.7223837209302325,,0.684593023255814,Average
Liz Shannon Miller,True,,100,0.8485,0.8043,0.84,veteran
Loey Lockerby,False,Kansas City Star,262,0.7595419847328244,,0.46946564885496184,Reliable
Logan Hill,True,New York Magazine/Vulture,49,0.8367346938775511,,0.6122448979591837,Reliable
Lonita Cook,True,,100,0.6768,,0.8,veteran
Loren King,True,Chicago Tribune,77,0.7012987012987013,,0.5324675324675324,Average
Lori Hoffman,False,Atlantic City Weekly,1094,0.7440585009140768,,0.7239488117001828,Average
Lorraine Ali,True,,29,0.8571,,0.7931,newcomer
Lorry Kikta,False,Film Threat,101,0.7821782178217822,,0.9900990099009901,Reliable
Lou Cedrone,False,Baltimore Sun,25,0.72,,0.32,Average
Lou Lumenick,True,New York Post,2340,0.7705128205128206,,0.4897435897435897,Reliable
Lou Thomas,True,,86,0.8929,0.9,0.9535,established
Louis B. Hobson,False,Calgary Sun,35,0.5714285714285714,,0.6,Mild Contrarian
Louis B. Parks,True,Houston Chronicle,124,0.6935483870967742,,0.5967741935483871,Average
Louis Black,False,Austin Chronicle,139,0.7985611510791367,,0.38848920863309355,Reliable
Louis Proyect,False,rec.arts.movies.reviews,690,0.7608695652173914,,0.8072463768115942,Reliable
Louis Roberts,False,Loud and Clear Reviews,41,0.7273,,0.8293,established
Louis-Jérôme Cloutier,False,Panorama,84,0.7380952380952381,,0.7261904761904762,Average
Louisa Moore,False,Screen Zealots,407,0.6855036855036855,,0.6191646191646192,Average
Louise Burrell,False,One Room With A View,20,0.95,,1.0,Bellwether
Louise Keller,False,Urban Cinefile,1680,0.7077380952380953,,0.85,Average
Louise Rugendyke,False,Sydney Morning Herald,6,1.0,,1.0,newcomer
Luanne Brown,False,Chico Enterprise-Record,59,0.6949152542372882,,0.8135593220338984,Average
Lucero Calderón,False,Excelsior,90,0.7444444444444445,,0.7111111111111111,Average
Lucero Solórzano,False,Excelsior,147,0.8231292517006803,,0.8027210884353742,Reliable
Lucius Gore,False,ESplatter,123,0.6016260162601627,,0.8861788617886179,Mild Contrarian
Lucy Barrick,False,Radio Times,26,0.8461538461538461,,0.9230769230769231,Reliable
Lucy Mangan,True,,67,0.913,,0.9104,established
Lucy Peters,False,Little White Lies,8,1.0,,1.0,newcomer
Lucy Popescu,False,CineVue,41,0.9024390243902439,,0.926829268292683,Bellwether
Lucía Ros Serra,False,Espinof,49,0.8163265306122449,,0.7755102040816326,Reliable
Luis Fernando Galván,False,En Filme,319,0.8840125391849529,,0.6300940438871473,Bellwether
Luis Martinez,False,Cinenganos,237,0.7130801687763713,,0.8481012658227848,Average
Luis Martínez,False,El Mundo (Spain),224,0.8125,,0.75,Reliable
Luis Pomales-Diaz,True,,15,0.9286,0.75,0.6,newcomer
Luisa F. Ribeiro,False,Boxoffice Magazine,22,0.7727272727272727,,0.45454545454545453,Reliable
Luke Buckmaster,False,Flicks.com.au,71,0.647887323943662,,0.5211267605633803,Mild Contrarian
Luke Goodsell,False,ABC News (Australia),41,0.7073170731707317,,0.6829268292682927,Average
Luke Gorham,False,In Review Online,34,0.5882352941176471,,0.4117647058823529,Mild Contrarian
Luke Hearfield,False,We Got This Covered,17,0.75,,0.7647,newcomer
Luke Hicks,False,Film School Rejects,24,0.75,,0.8333333333333334,Average
Luke Parker,False,Dr. Filmlove's Film Reviews and Ratings,41,0.8048780487804879,,0.7804878048780488,Reliable
Luke Sader,True,Hollywood Reporter,28,0.7142857142857143,,0.42857142857142855,Average
Luke Spafford,False,Starburst,19,0.7333,,0.8947,newcomer
Luke Whiston,False,TheShiznit.co.uk,40,0.7,,0.55,Average
Luke Y. Thompson,False,Dallas Observer,30,0.5666666666666667,,0.6,Mild Contrarian
Luna Guthrie,False,Collider,54,0.5957,,0.7593,established
Lynden Barber,True,,100,0.8687,,0.87,veteran
Lynnette Nicholas,False,Black Girl Nerds,23,0.6521739130434783,,0.9565217391304348,Average
Lyvie Scott,True,,90,0.7889,0.9444,0.7444,established
Lé Baltar,False,In Review Online,7,0.8571,,0.8571,newcomer
M. Faust,False,Common Sense Media,29,0.6896551724137931,,0.8620689655172413,Average
M. K. Terrell,False,Christian Science Monitor,114,0.6842105263157895,,0.4824561403508772,Average
