critic_name,top_critic,publisher_name,total_reviews,agreement_rate,fresh_rate,tier
Bryant Frazer,False,Film Freak Central,24,0.75,1.0,Average
Brandon Judell,False,PopcornQ,220,0.75,0.7363636363636363,Average
Robert Kojder,False,What Culture,20,0.75,0.55,Average
Adam Keleman,False,Slant Magazine,32,0.75,0.375,Average
Sergio F. Pinilla,False,Cinemanía (Spain),28,0.75,0.8571428571428571,Average
Brian Holcomb,False,Kinetofilm,44,0.75,0.8181818181818182,Average
Thelma Adams,False,Yahoo! Movies,28,0.75,1.0,Average
Thelma Adams,True,Us Weekly,72,0.75,0.6666666666666666,Average
Tony Horkins,False,Total Film,24,0.75,0.5416666666666666,Average
David Nusair,False,About.com,20,0.75,0.5,Average
Ruth Hessey,True,"MovieTime, ABC Radio National",36,0.75,0.6388888888888888,Average
Elise Nakhnikian,False,House Next Door,20,0.75,0.75,Average
Charlie Jane Anders,False,io9.com,56,0.75,0.5535714285714286,Average
Keith H. Brown,False,Eye for Film,92,0.75,0.6847826086956522,Average
Brandon Judell,True,indieWire,24,0.75,0.75,Average
Matt Goldberg,False,Collider,400,0.75,0.5725,Average
Perry Seibert,False,TV Guide,192,0.75,0.625,Average
Bill Newcott,False,Movies For The Rest Of Us,32,0.75,0.84375,Average
Tessa Smith,False,Mama's Geeky,136,0.75,0.8088235294117647,Average
Paul Gallagher,False,Future Movies UK,52,0.75,0.7884615384615384,Average
Geoff Pevere,True,Toronto Star,719,0.7496522948539638,0.41585535465924894,Average
Pablo O. Scholz,False,Clarín,531,0.7495291902071564,0.8625235404896422,Average
Bruce Newman,True,San Jose Mercury News,499,0.749498997995992,0.5390781563126252,Average
Jim Chastain,False,Norman Transcript,303,0.7491749174917491,0.6336633663366337,Average
Todd Gilchrist,False,FilmStew.com,243,0.7489711934156379,0.551440329218107,Average
Siobhan Synnot,False,Scotsman,462,0.7489177489177489,0.6255411255411255,Average
Adam Tobias,False,Watertown Daily Times,215,0.7488372093023256,0.7162790697674418,Average
Mikel Zorrilla,False,Espinof,581,0.7487091222030982,0.612736660929432,Average
Blake Crane,False,Film Racket,187,0.7486631016042781,0.35294117647058826,Average
Stanley Kauffmann,True,The New Republic,342,0.7485380116959064,0.7397660818713451,Average
Dan Scully,False,Cinema76,326,0.7484662576687117,0.7116564417177914,Average
Andrea Gronvall,True,Chicago Reader,481,0.7484407484407485,0.6091476091476091,Average
Barry Paris,False,Pittsburgh Post-Gazette,155,0.7483870967741936,0.8516129032258064,Average
Jordan Mintzer,True,Hollywood Reporter,151,0.7483443708609272,0.6887417218543046,Average
Josh Ralske,False,All Movie Guide,143,0.7482517482517482,0.8181818181818182,Average
Xan Brooks,True,Guardian,270,0.7481481481481481,0.5111111111111111,Average
Lisa Rosman,False,Signature,131,0.7480916030534351,0.7022900763358778,Average
Deirdre Crimmins,False,Film Thrills,131,0.7480916030534351,0.7938931297709924,Average
Jeremiah Kipp,False,ToxicUniverse.com,127,0.7480314960629921,0.5196850393700787,Average
Heather Boerner,False,Common Sense Media,123,0.7479674796747967,0.8130081300813008,Average
Betsy Sharkey,True,Los Angeles Times,734,0.7479564032697548,0.6403269754768393,Average
Mike Russell,False,Oregonian,242,0.7479338842975206,0.5826446280991735,Average
Ronnie Scheib,True,Variety,333,0.7477477477477478,0.6966966966966966,Average
Jonathan Lack,False,We Got This Covered,107,0.7476635514018691,0.6448598130841121,Average
Melissa Anderson,True,Time Out,103,0.7475728155339806,0.42718446601941745,Average
Jack Mathews,True,New York Daily News,824,0.7475728155339806,0.4963592233009709,Average
Ted Murphy,False,Murphy's Movie Reviews,194,0.7474226804123711,0.6494845360824743,Average
Nikola Grozdanovic,False,The Playlist,95,0.7473684210526316,0.5789473684210527,Average
J. Don Birnam,False,Splash Report,95,0.7473684210526316,0.7368421052631579,Average
Jeanne Aufmuth,False,Palo Alto Weekly,1226,0.7471451876019576,0.6623164763458401,Average
Michael Ferraro,False,Film Threat,87,0.7471264367816092,0.40229885057471265,Average
Jason Escamilla,False,EskimoTV,174,0.7471264367816092,0.5804597701149425,Average
Matt Kelemen,False,AspectRatio.us,87,0.7471264367816092,0.6666666666666666,Average
Sam Adams,True,Los Angeles Times,87,0.7471264367816092,0.27586206896551724,Average
Austin Kennedy,False,Film Geek Central,162,0.7469135802469136,0.6111111111111112,Average
Dom Sinacola,False,Paste Magazine,79,0.7468354430379747,0.620253164556962,Average
Steve Tilley,False,Jam! Movies,79,0.7468354430379747,0.6329113924050633,Average
Edward Douglas,False,Den of Geek,79,0.7468354430379747,0.6835443037974683,Average
Tor Thorsen,False,Reel.com,308,0.7467532467532467,0.5162337662337663,Average
Grant Rollings,False,The Sun (UK),154,0.7467532467532467,0.6233766233766234,Average
Lael Loewenstein,False,FilmWeek (KPCC - NPR Los Angeles),75,0.7466666666666667,0.6933333333333334,Average
Allyson Johnson,False,Cambridge Day,75,0.7466666666666667,0.6533333333333333,Average
Matt Mueller,False,Total Film,71,0.7464788732394366,0.7464788732394366,Average
Kevin Maher,True,Times (UK),919,0.7464635473340587,0.515778019586507,Average
Catherine Jones,False,Liverpool Echo,134,0.746268656716418,0.7014925373134329,Average
Simon Braund,False,Empire Magazine,67,0.746268656716418,0.6417910447761194,Average
David Rooney,True,Variety,134,0.746268656716418,0.664179104477612,Average
Molly Laich,False,Missoula Independent,130,0.7461538461538462,0.7692307692307693,Average
Joe Williams,True,St. Louis Post-Dispatch,1040,0.7461538461538462,0.6153846153846154,Average
Shubhra Gupta,False,The Indian Express,193,0.7461139896373057,0.42487046632124353,Average
Martha K. Baker,False,KDHX (St. Louis),193,0.7461139896373057,0.7668393782383419,Average
Larry Ratliff,False,San Antonio Express-News,512,0.74609375,0.599609375,Average
Miles Fielder,False,The List,63,0.746031746031746,0.7936507936507936,Average
Stuart McGurk,False,thelondonpaper,63,0.746031746031746,0.746031746031746,Average
Richard Lawson,False,Vanity Fair,374,0.7459893048128342,0.7406417112299465,Average
Devin Faraci,False,CHUD,433,0.745958429561201,0.651270207852194,Average
Richard Roeper,True,Richard Roeper.com,484,0.7458677685950413,0.6859504132231405,Average
Karl French,True,Financial Times,59,0.7457627118644068,0.4745762711864407,Average
Todd Gilchrist,False,The Playlist,59,0.7457627118644068,0.7288135593220338,Average
Nikki Baughan,False,Roll Credits,173,0.7456647398843931,0.7803468208092486,Average
Joshua Starnes,False,ComingSoon.net,664,0.7454819277108434,0.5843373493975904,Average
Jeffrey Edalatpour,False,SF Weekly,55,0.7454545454545455,0.6181818181818182,Average
Matt Weitz,True,Dallas Morning News,55,0.7454545454545455,0.4727272727272727,Average
Steve Katz,False,Bullz-Eye.com,55,0.7454545454545455,0.5272727272727272,Average
Perri Nemiroff,False,Collider Video,55,0.7454545454545455,0.9454545454545454,Average
Sam Weisberg,True,Village Voice,55,0.7454545454545455,0.4909090909090909,Average
Andy Klein,False,Brand X,110,0.7454545454545455,0.7727272727272727,Average
Conner Schwerdtfeger,False,CinemaBlend,55,0.7454545454545455,0.6545454545454545,Average
Jen Yamato,False,The Daily Beast,55,0.7454545454545455,0.7272727272727273,Average
Margaret A. McGurk,False,Cincinnati Enquirer,550,0.7454545454545455,0.7527272727272727,Average
Niall Browne,False,Movies in Focus,106,0.7452830188679245,0.8301886792452831,Average
Joe McGovern,True,Entertainment Weekly,106,0.7452830188679245,0.5943396226415094,Average
Jim Slotek,True,Toronto Sun,106,0.7452830188679245,0.7264150943396226,Average
Justin Strout,False,Orlando Weekly,208,0.7451923076923077,0.6971153846153846,Average
Carrie Rickey,True,Philadelphia Inquirer,1295,0.7451737451737451,0.6555984555984556,Average
Adam Woodward,True,Little White Lies,361,0.7451523545706371,0.5817174515235457,Average
Donald Munro,False,Fresno Bee,459,0.7450980392156863,0.5664488017429193,Average
C.W. Nevius,True,San Francisco Chronicle,51,0.7450980392156863,0.49019607843137253,Average
Luke Buckmaster,False,In Film Australia,102,0.7450980392156863,0.7254901960784313,Average
Darren Franich,True,Entertainment Weekly,51,0.7450980392156863,0.5294117647058824,Average
Piers Marchant,False,Arkansas Democrat-Gazette,204,0.7450980392156863,0.6127450980392157,Average
Catherine Shoard,True,Guardian,149,0.7449664429530202,0.6308724832214765,Average
Courtney Howard,False,SassyMamaInLA,47,0.7446808510638298,0.574468085106383,Average
Pat Padua,False,The DC Line,47,0.7446808510638298,0.7021276595744681,Average
Jeet Thayil,False,Rediff.com,47,0.7446808510638298,0.6170212765957447,Average
Roger Moore,False,Tribune News Service,1331,0.7445529676934636,0.5867768595041323,Average
David 'Mad Dog' Bradley,False,Rip It Up,274,0.7445255474452555,0.718978102189781,Average
Leigh Monson,False,Substream Magazine,137,0.7445255474452555,0.5547445255474452,Average
Jon Popick,False,Planet S Magazine,1264,0.7444620253164557,0.5522151898734177,Average
Max Nicholson,False,IGN Movies,90,0.7444444444444445,0.6111111111111112,Average
Mark Kennedy,True,Associated Press,90,0.7444444444444445,0.5333333333333333,Average
Philip Booth,False,Orlando Weekly,180,0.7444444444444445,0.4666666666666667,Average
Lucero Calderón,False,Excelsior,90,0.7444444444444445,0.7111111111111111,Average
Daniel de Partearroyo,False,Cinemanía (Spain),133,0.7443609022556391,0.8270676691729323,Average
Richard von Busack,False,MetroActive,434,0.7442396313364056,0.6566820276497696,Average
Scott Mendelson,False,rec.arts.movies.reviews,43,0.7441860465116279,0.627906976744186,Average
Noel Murray,False,Nashville Scene,43,0.7441860465116279,0.6744186046511628,Average
Cory Everett,False,The Playlist,43,0.7441860465116279,0.6511627906976745,Average
TIME Staff,True,TIME Magazine,86,0.7441860465116279,0.6744186046511628,Average
Jeanne Aufmuth,False,Aufmuth.com,43,0.7441860465116279,0.5813953488372093,Average
Lori Hoffman,False,Atlantic City Weekly,1094,0.7440585009140768,0.7239488117001828,Average
Mark Jenkins,True,NPR,371,0.7439353099730458,0.5902964959568733,Average
Richard Knight,False,Knight at the Movies,82,0.7439024390243902,0.7073170731707317,Average
Widgett Walls,False,Needcoffee.com,851,0.7438307873090482,0.7015276145710928,Average
Anna Smith,False,Metro (UK),160,0.74375,0.7,Average
Nate Adams,False,The Only Critic,320,0.74375,0.6375,Average
Todd McCarthy,True,Hollywood Reporter,714,0.7436974789915967,0.592436974789916,Average
James Luxford,False,Metro (UK),39,0.7435897435897436,0.6923076923076923,Average
Rob Thomas,False,Wisconsin State Journal,39,0.7435897435897436,0.7435897435897436,Average
Mike McCahill,False,Scotsman,39,0.7435897435897436,0.46153846153846156,Average
Sophia Watson,False,FILMINK (Australia),39,0.7435897435897436,0.8205128205128205,Average
Tom Long,True,Detroit News,2444,0.7434533551554828,0.6309328968903437,Average
Variety Staff,True,Variety,1715,0.7434402332361516,0.671137026239067,Average
Li Lai,False,Mediaversity Reviews,113,0.7433628318584071,0.6902654867256637,Average
Daniel Etherington,False,Film4,187,0.7433155080213903,0.7700534759358288,Average
Camerin Courtney,False,Christianity Today,74,0.7432432432432432,0.6756756756756757,Average
Loren King,True,Boston Globe,74,0.7432432432432432,0.5945945945945946,Average
Anton Bitel,False,SciFiNow,109,0.7431192660550459,0.981651376146789,Average
Nick Schager,True,Village Voice,284,0.7429577464788732,0.31338028169014087,Average
Tom Charity,True,Time Out,70,0.7428571428571429,0.5571428571428572,Average
Witney Seibold,False,Legion of Leia at Vital Thrills,35,0.7428571428571429,0.5714285714285714,Average
Sara Maria Vizcarrondo,False,Movies With Butter,70,0.7428571428571429,0.7,Average
Princess Weekes,False,The Mary Sue,35,0.7428571428571429,0.6,Average
Matt Pais,False,Metromix.com,1120,0.7428571428571429,0.41875,Average
Ed Gonzalez,False,Apollo Guide,35,0.7428571428571429,0.42857142857142855,Average
Jim Emerson,True,RogerEbert.com,70,0.7428571428571429,0.7142857142857143,Average
David Stratton,False,At the Movies (Australia),517,0.7427466150870407,0.7408123791102514,Average
Joshua Tanzer,False,Offoffoff,171,0.7426900584795322,0.6783625730994152,Average
John Beifuss,False,"Commercial Appeal (Memphis, TN)",2666,0.7426856714178545,0.6114028507126782,Average
Dana Stevens,True,Slate,882,0.7426303854875284,0.6258503401360545,Average
Rubin Safaya,False,Cinemalogue,268,0.7425373134328358,0.48880597014925375,Average
Josh Cabrita,False,The Young Folks,66,0.7424242424242424,0.6818181818181818,Average
Stephanie Archer,False,Film Inquiry,66,0.7424242424242424,0.6818181818181818,Average
Peter Galvin,False,sbs.com.au,97,0.7422680412371134,0.5979381443298969,Average
Brent Simon,False,Screen International,225,0.7422222222222222,0.38666666666666666,Average
James Rocchi,True,MSN Movies,221,0.7420814479638009,0.6606334841628959,Average
Scott Wold,False,Paste Magazine,31,0.7419354838709677,0.7096774193548387,Average
Jayne Nelson,False,SFX Magazine,31,0.7419354838709677,0.5806451612903226,Average
Chris Klimek,True,NPR,124,0.7419354838709677,0.5806451612903226,Average
Todd Gilchrist,False,Birth.Movies.Death.,31,0.7419354838709677,0.7096774193548387,Average
Brandon Judell,False,CultureCatch,186,0.7419354838709677,0.6666666666666666,Average
Rebecca Murray,False,Showbiz Junkies,186,0.7419354838709677,0.7311827956989247,Average
Tori Brazier,False,One Room With A View,62,0.7419354838709677,0.7741935483870968,Average
Shawn Edwards,False,Fox 4 Kansas City,93,0.7419354838709677,0.6451612903225806,Average
Nick Carter,False,Milwaukee Journal Sentinel,62,0.7419354838709677,0.4838709677419355,Average
Nathalia Aryani,False,San Diego Entertainer,186,0.7419354838709677,0.9193548387096774,Average
Joshua Rothkopf,True,Time Out,1367,0.7417702999268471,0.5910753474762254,Average
Nathan Lee,True,New York Times,151,0.7417218543046358,0.4900662251655629,Average
Dan Lybarger,False,Arkansas Democrat-Gazette,240,0.7416666666666667,0.5083333333333333,Average
Peter Sobczynski,False,eFilmCritic.com,1529,0.7416612164813604,0.4054937867887508,Average
Nathanael Hood,False,The Young Folks,147,0.7414965986394558,0.4965986394557823,Average
Anne Brodie,False,What She Said,352,0.7414772727272727,0.8892045454545454,Average
Nicholas Barber,False,Independent on Sunday,58,0.7413793103448276,0.3620689655172414,Average
Sonny Bunch,False,Washington Free Beacon,406,0.7413793103448276,0.6699507389162561,Average
Daniel Goodwin,False,HeyUGuys,58,0.7413793103448276,0.7758620689655172,Average
Caryn James,False,James on screenS,143,0.7412587412587412,0.6853146853146853,Average
Jan Stuart,True,Newsday,742,0.7412398921832885,0.49056603773584906,Average
David Ehrlich,True,Time Out,85,0.7411764705882353,0.5764705882352941,Average
Peter Keough,True,Boston Globe,421,0.7410926365795725,0.5938242280285035,Average
Marshall Fine,False,Hollywood & Fine,1289,0.7408844065166796,0.6074476338246703,Average
Frederic and Mary Ann Brussat,False,Spirituality & Practice,4957,0.7407706273956022,0.8702844462376438,Average
Richard Schickel,True,TIME Magazine,432,0.7407407407407407,0.6805555555555556,Average
Eugene Novikov,False,AMCtv.com,27,0.7407407407407407,0.48148148148148145,Average
Julia Raban,False,"The Stranger (Seattle, WA)",27,0.7407407407407407,0.6666666666666666,Average
Annie Banks,False,Glue Magazine,27,0.7407407407407407,0.6296296296296297,Average
Scott Nye,False,Battleship Pretension,27,0.7407407407407407,0.7037037037037037,Average
Travis Nichols,False,Seattle Post-Intelligencer,27,0.7407407407407407,0.4444444444444444,Average
Chris Fujiwara,False,Boston Phoenix,27,0.7407407407407407,0.6296296296296297,Average
Dirk Libbey,False,CinemaBlend,54,0.7407407407407407,0.6666666666666666,Average
Rafael Motamayor,False,GameSpot,27,0.7407407407407407,0.8518518518518519,Average
John Higgins,False,Starburst,54,0.7407407407407407,0.8333333333333334,Average
Diana Sánchez Uranga,False,Cine Premiere,27,0.7407407407407407,0.8518518518518519,Average
James Croot,False,Flicks.co.nz,54,0.7407407407407407,0.7037037037037037,Average
Joanne Kaufman,True,Wall Street Journal,81,0.7407407407407407,0.3333333333333333,Average
Edward Douglas,False,ComingSoon.net,1723,0.7405687753917586,0.6668601276842716,Average
G. Allen Johnson,True,San Francisco Chronicle,316,0.740506329113924,0.680379746835443,Average
Roger Moore,True,Orlando Sentinel,2080,0.7403846153846154,0.5067307692307692,Average
Alan Zilberman,False,Washington City Paper,104,0.7403846153846154,0.6730769230769231,Average
Dan Callahan,True,TheWrap,77,0.7402597402597403,0.44155844155844154,Average
Rachel Gordon,False,Filmcritic.com,77,0.7402597402597403,0.7662337662337663,Average
Simon Foster,False,Screen-Space,281,0.7402135231316725,0.7615658362989324,Average
Joe Lozito,False,Big Picture Big Sound,962,0.7401247401247402,0.5467775467775468,Average
Diane Selkirk,False,Apollo Guide,50,0.74,0.56,Average
Jordan Hoffman,True,Film.com,150,0.74,0.6266666666666667,Average
Elise Nakhnikian,False,Slant Magazine,100,0.74,0.51,Average
R. Kurt Osenlund,False,Slant Magazine,150,0.74,0.4,Average
Andy Seiler,True,USA Today,50,0.74,0.4,Average
Scott Nash,False,Three Movie Buffs,1226,0.7398042414355628,0.7030995106035889,Average
Kent Turner,False,School Library Journal,73,0.7397260273972602,0.6986301369863014,Average
Jack Bottomley,False,Starburst,73,0.7397260273972602,0.821917808219178,Average
Pat Padua,False,Spectrum Culture,146,0.7397260273972602,0.6301369863013698,Average
Anton Bitel,False,Eye for Film,353,0.7393767705382436,0.7620396600566572,Average
Randy Myers,False,Contra Costa Times,188,0.7393617021276596,0.7446808510638298,Average
Roger Tennis,False,Cinemaclips.com,349,0.7392550143266475,0.8624641833810889,Average
Marsha McCreadie,True,Village Voice,23,0.7391304347826086,0.6521739130434783,Average
Michael Snydel,False,Paste Magazine,23,0.7391304347826086,0.43478260869565216,Average
Michael D. Reid,False,"Victoria Times Colonist (B.C., Canada)",23,0.7391304347826086,0.8260869565217391,Average
Michael Nordine,False,Willamette Week,69,0.7391304347826086,0.6811594202898551,Average
Ángel Luis Inurria,False,El Pais (Spain),46,0.7391304347826086,0.4782608695652174,Average
Gary M. Kramer,False,Gay City News,23,0.7391304347826086,0.6521739130434783,Average
